"","id","institution_name","institution_address","outbreak_setting","type_of_outbreak","causative_agent_1","causative_agent_2","date_outbreak_began","date_declared_over","active","setting_count","type_count","outbreak_year","year_count"
"2604",693,"Hazelton Place Retirement Residence - 2nd Fl","111 Avenue Rd","Retirement Home","Respiratory","COVID-19",NA,2022-06-25,2022-07-11,"N",205,1107,"2022",1133
"2605",693,"TEHN - Atrium At Kew Beach - MGH Affiliated Unit - 2nd Fl","500 Kingston Rd","Hospital-Chronic Care","Respiratory","Metapneumovirus",NA,2023-05-12,2023-05-18,"N",131,1016,"2023",1066
"2606",694,"Sts. Peter and Paul Residence - 5th Fl","221 Milner Ave","LTCH","Respiratory","COVID-19",NA,2022-06-24,2022-07-22,"N",477,1107,"2022",1133
"2607",694,"University Health Network - Toronto Western - 5B","399 Bathurst Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-05-12,2023-05-26,"N",107,1016,"2023",1066
"2608",695,"Sunnybrook Health Sciences Centre - Bayview Campus - F2","2075 Bayview Avenue","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-06-24,2022-07-16,"N",248,1107,"2022",1133
"2609",695,"Sunnybrook Health Sciences Centre - LTSE & LTSW","2075 Bayview Ave","LTCH","Respiratory","Coronavirus*",NA,2023-05-11,2023-05-27,"N",601,1016,"2023",1066
"2610",696,"Norwood Nursing Home - 1st Fl","122 Tyndall Ave","LTCH","Respiratory","COVID-19",NA,2023-05-10,2023-05-16,"N",601,1016,"2023",1066
"2611",696,"University Health Network - Toronto General - 6 MA","200 Elizabeth Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-06-24,2022-07-05,"N",248,1107,"2022",1133
"2612",697,"Better Living at Thompson House - 3rd Fl","1 Overland Dr","LTCH","Respiratory","COVID-19",NA,2023-05-09,2023-05-20,"N",601,1016,"2023",1066
"2613",697,"St. Bernard's Residence - 2nd & 3rd Fl","685 Finch Avenue","Retirement Home","Respiratory","COVID-19",NA,2022-06-23,2022-07-15,"N",205,1107,"2022",1133
"2614",698,"Leaside Retirement Residence - 2nd Fl, 3rd Fl (MC) & 7th Fl Building 10","10 -14 William Morgan Drive","Retirement Home","Respiratory","COVID-19",NA,2023-05-09,2023-06-01,"N",195,1016,"2023",1066
"2615",698,"Trillium Health Partners - Church Site - 6B","200 Church St","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-06-23,2022-07-04,"N",177,1107,"2022",1133
"2616",699,"Belmont House","55 Belmont Street","Retirement Home","Respiratory","COVID-19",NA,2023-05-08,2023-05-15,"N",195,1016,"2023",1066
"2617",699,"Lakeshore Lodge - 4 South","3197 Lakeshore Blvd","LTCH","Respiratory","COVID-19",NA,2022-06-20,2022-07-11,"N",477,1107,"2022",1133
"2618",700,"Centre For Addiction and Mental Health - Queen Street Site - 5 CCC (Crisis & Critical Care)","1001 Queen Street West","Hospital-Psychiatric","Respiratory","COVID-19",NA,2022-06-19,2022-06-28,"N",17,1107,"2022",1133
"2619",700,"Holland Bloorview Kids Rehabilitation Hospital - SODR (Rehab)","150 Kilgour Rd","Hospital-Chronic Care","Respiratory","Parainfluenza PIV III",NA,2023-05-08,2023-05-12,"N",131,1016,"2023",1066
"2620",701,"Centre for Addiction and Mental Health - Queen Street Site - Unit 3-3","1001 Queen Street West","Hospital-Psychiatric","Respiratory","COVID-19",NA,2023-05-05,2023-05-18,"N",19,1016,"2023",1066
"2621",701,"Craiglee Nursing Home - 1 East","102 Craiglee Dr","LTCH","Respiratory","COVID-19",NA,2022-06-18,2022-07-03,"N",477,1107,"2022",1133
"2622",702,"Deerwood Creek Care Community - Unit 3B","70 Humberline Dr","LTCH","Respiratory","COVID-19",NA,2022-06-18,2022-07-29,"N",477,1107,"2022",1133
"2623",702,"Fairview Nursing Home - 3rd Fl","14 Cross St","LTCH","Respiratory","Respiratory syncytial virus",NA,2023-05-05,2023-05-16,"N",601,1016,"2023",1066
"2624",703,"Fudger House - 1E, 1W, 2E & 3E","439 Sherbourne St","LTCH","Respiratory","COVID-19",NA,2023-05-04,2023-06-01,"N",601,1016,"2023",1066
"2625",703,"Villa Colombo Home For The Aged - 4 Fusco West","40 Playfair Ave","LTCH","Enteric","Unable to identify",NA,2022-06-18,2022-06-29,"N",477,23,"2022",1133
"2626",704,"Amica On the Avenue - 4th Fl","1066 Avenue Rd","Retirement Home","Respiratory","COVID-19",NA,2022-06-17,2022-06-28,"N",205,1107,"2022",1133
"2627",704,"Scarborough Health Network - General Hospital - T7 - Med","3050 Lawrence Ave E","Hospital-Acute Care","Respiratory","Respiratory syncytial virus",NA,2023-05-04,2023-05-17,"N",107,1016,"2023",1066
"2628",705,"Scarborough Retirement Residence - 2nd, 4th & 7th Fl","148 Markham Rd","Retirement Home","Respiratory","Coronavirus*","Parainfluenza",2023-05-04,2023-05-23,"N",195,1016,"2023",1066
"2629",705,"Villa Colombo Homes for the Aged - 3 Fusco North, 2 Fusco, 4 Fusco, 5 Fusco & 4 Fidani","40 Playfair Ave","LTCH","Respiratory","COVID-19",NA,2022-06-17,2022-08-22,"N",477,1107,"2022",1133
"2630",706,"Chester Village - 2E, 3E, 4E, 1W & 2W","3555 Danforth Ave","LTCH","Respiratory","COVID-19",NA,2023-05-03,2023-06-15,"N",601,1016,"2023",1066
"2631",706,"Scarborough Health Network-Scarborough General - CP4 - Medicine","3050 Lawrence Ave E","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-06-16,2022-06-29,"N",248,1107,"2022",1133
"2632",707,"Belmont House - 3WW","55 Belmont St","LTCH","Respiratory","Metapneumovirus",NA,2023-05-02,2023-05-18,"N",601,1016,"2023",1066
"2633",707,"Sunnybrook Health Sciences Centre - Sunnybrook Veterans Centre - LSSE","2075 Bayview Ave","LTCH","Respiratory","COVID-19",NA,2022-06-16,2022-06-26,"N",477,1107,"2022",1133
"2634",708,"Midland Gardens Care Community - Kitchen, 3rd, 5th & 6th Fl","130 Midland Ave","LTCH","Respiratory","COVID-19",NA,2022-06-15,2022-09-03,"N",477,1107,"2022",1133
"2635",708,"North York General Hospital - Seniors' Health Centre - 2nd & 4th Fl","2 Buchan Crt","LTCH","Respiratory","COVID-19",NA,2023-05-02,2023-05-24,"N",601,1016,"2023",1066
"2636",709,"Lakeside Long Term Care Centre - 2nd & 3rd Fl","150 Dunn Ave","LTCH","Respiratory","COVID-19",NA,2023-05-01,2023-05-18,"N",601,1016,"2023",1066
"2637",709,"North York General Hospital - General Site - 3N-ALC","4001 Leslie Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-06-15,2022-07-05,"N",248,1107,"2022",1133
"2638",710,"Chartwell Trilogy Long Term Care Residence - 3rd Fl","340 McCowan Rd","LTCH","Respiratory","COVID-19",NA,2022-06-14,2022-07-01,"N",477,1107,"2022",1133
"2639",710,"Rockcliffe Care Community - 1st, 2nd & 3rd Fl","3015 Lawrence Ave E","LTCH","Respiratory","Metapneumovirus",NA,2023-05-01,2023-06-14,"N",601,1016,"2023",1066
"2640",711,"Norfinch Care Community - Unit 2A & 2B","22 Norfinch Dr","LTCH","Respiratory","COVID-19",NA,2022-06-14,2022-07-09,"N",477,1107,"2022",1133
"2641",711,"St. George Care Community - 2nd Fl","225 St. George St","LTCH","Respiratory","COVID-19",NA,2023-05-01,2023-05-16,"N",601,1016,"2023",1066
"2642",712,"Cedarvale Terrace Long Term Care Home - 5th Fl","429 Walmer Road","LTCH","Respiratory","Influenza A (H3N2)",NA,2022-06-13,2022-07-12,"N",477,1107,"2022",1133
"2643",712,"Eatonville Care Centre - Unit 2 & 4","420 The East Mall","LTCH","Respiratory","Respiratory syncytial virus",NA,2023-04-30,2023-05-11,"N",601,1016,"2023",1066
"2644",713,"The Hospital for Sick Children - Unit 8B","555 University Ave E","Hospital-Acute Care","Respiratory","Rhinovirus",NA,2022-06-13,2022-06-24,"N",248,1107,"2022",1133
"2645",713,"Villa Colombo Homes for the Aged - 3 Fusco West","40 Playfair Ave","LTCH","Respiratory","Respiratory syncytial virus",NA,2023-04-29,2023-05-08,"N",601,1016,"2023",1066
"2646",714,"Aspira Kensington Place Retirement Living - 6th Fl","866 Sheppard Ave","Retirement Home","Respiratory","Coronavirus*","Rhinovirus",2023-04-28,2023-05-11,"N",195,1016,"2023",1066
"2647",714,"Wesburn Manor - 2N & 2S","400 The West Mall","LTCH","Respiratory","Rhinovirus",NA,2022-06-13,2022-06-22,"N",477,1107,"2022",1133
"2648",715,"Christie Gardens - Annex Neighbourhood & Seaton Neighbourhood","600 Melita Cres","LTCH","Respiratory","COVID-19",NA,2023-04-28,2023-05-15,"N",601,1016,"2023",1066
"2649",715,"Wesburn Manor - 3N & 3S","400 The West Mall","LTCH","Respiratory","COVID-19",NA,2022-06-13,2022-06-21,"N",477,1107,"2022",1133
"2650",716,"Eatonville Care Centre - Unit 3","420 The East Mall","LTCH","Respiratory","COVID-19",NA,2022-06-11,2022-08-08,"N",477,1107,"2022",1133
"2651",716,"The Village Of Humber Heights - Islington","2245 Lawrence Ave W","LTCH","Respiratory","Metapneumovirus",NA,2023-04-28,2023-05-15,"N",601,1016,"2023",1066
"2652",717,"Castleview Wychwood Towers","351 Christie St","LTCH","Respiratory","COVID-19",NA,2022-06-10,2022-08-15,"N",477,1107,"2022",1133
"2653",717,"Unity Health Toronto - St. Joseph's Health Centre - CYSTO Department","30 The Queensway","Hospital-Acute Care","Enteric","Unable to identify",NA,2023-04-28,2023-05-03,"N",107,47,"2023",1066
"2654",718,"Isabel and Arthur Meighen Manor - Davis Unit","155 Millwood Rd","LTCH","Respiratory","COVID-19",NA,2022-06-09,2022-06-22,"N",477,1107,"2022",1133
"2655",718,"Seven Oaks - 5th Fl","9 Neilson Rd","LTCH","Respiratory","Rhinovirus",NA,2023-04-27,2023-05-08,"N",601,1016,"2023",1066
"2656",719,"Baycrest Hospital - North York - 6 West","3560 Bathurst Street","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-04-26,2023-05-04,"N",131,1016,"2023",1066
"2657",719,"Scarborough Health Network - Birchmount - G3A","3030 Birchmount Rd.","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-06-09,2022-06-21,"N",248,1107,"2022",1133
"2658",720,"Centre for Addiction And Mental Health - GAU-A","1001 Queen St W","Hospital-Psychiatric","Respiratory","Streptococcus pyogenes",NA,2023-04-26,2023-05-15,"N",19,1016,"2023",1066
"2659",720,"Deerwood Creek Care Community - Unit 3A (Memory Care)","70 Humberline Dr W","LTCH","Respiratory","Coronavirus*",NA,2022-06-08,2022-06-17,"N",477,1107,"2022",1133
"2660",721,"Hawthorne Place Care Centre - RBU Unit, 3rd Fl & Kitchen","2045 Finch Ave W","LTCH","Respiratory","COVID-19",NA,2022-06-08,2022-08-04,"N",477,1107,"2022",1133
"2661",721,"Main Street Terrace - 2nd Fl","77 Main St","LTCH","Respiratory","COVID-19",NA,2023-04-26,2023-05-08,"N",601,1016,"2023",1066
"2662",722,"One Kenton Place - 3rd Fl","1-3 Kenton Dr","Retirement Home","Respiratory","COVID-19",NA,2023-04-26,2023-05-04,"N",195,1016,"2023",1066
"2663",722,"Valleyview Residence - 4 East","541 Finch Ave W","LTCH","Respiratory","Enterovirus/Rhinovirus",NA,2022-06-07,2022-06-16,"N",477,1107,"2022",1133
"2664",723,"Extendicare Rouge Valley - Meadowvale","551 Conlins Rd","LTCH","Respiratory","COVID-19",NA,2022-06-06,2022-07-11,"N",477,1107,"2022",1133
"2665",723,"Pine Villa Transitional Care","1035 Eglinton Ave W","Hospital-Chronic Care","Enteric","Norovirus",NA,2023-04-26,2023-05-03,"N",131,47,"2023",1066
"2666",724,"Rekai Centre - Wellesley Central Place - 4 West","160 Wellesley St E","LTCH","Respiratory","Unable to identify",NA,2022-06-06,2022-06-15,"N",477,1107,"2022",1133
"2667",724,"St. George Care Community - 1st Fl","225 St George St","LTCH","Respiratory","Rhinovirus",NA,2023-04-26,2023-05-01,"N",601,1016,"2023",1066
"2668",725,"North York General Hospital - General Site - 5W (Medicine/Rehab)","4001 Leslie Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-04-25,2023-05-09,"N",107,1016,"2023",1066
"2669",725,"Scarborough Health Network - Scarborough General - T7 (Medicine)","3050 Lawrence Ave E","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-06-06,2022-06-17,"N",248,1107,"2022",1133
"2670",726,"Sunnybrook Health Sciences Centre - F2 & PICU","2075 Bayview Ave","Hospital-Acute Care","Respiratory","Coronavirus*",NA,2023-04-25,2023-05-06,"N",107,1016,"2023",1066
"2671",726,"Unity Health Toronto - Providence Healthcare - B4","3276 St. Clair Avenue East","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-06-06,2022-06-21,"N",177,1107,"2022",1133
"2672",727,"New Horizons Tower - 9th Fl","1140 Bloor St W","Retirement Home","Respiratory","COVID-19",NA,2023-04-24,2023-05-03,"N",195,1016,"2023",1066
"2673",727,"Villa Colombo Homes for the Aged - 2 Fusco","40 Playfair Ave","LTCH","Respiratory","Coronavirus*",NA,2022-06-04,2022-06-14,"N",477,1107,"2022",1133
"2674",728,"Ivan Franko Home - 2 West","767 Royal York Rd","LTCH","Respiratory","COVID-19",NA,2022-06-02,2022-06-15,"N",477,1107,"2022",1133
"2675",728,"Presentation Manor for Seniors - 2nd Fl (IL & AL) & 3rd Fl (IL & AL)","61 Fairfax Cres","Retirement Home","Respiratory","COVID-19",NA,2023-04-24,2023-05-10,"N",195,1016,"2023",1066
"2676",729,"Cummer Lodge - 3 North & 4 North","205 Cummer Ave","LTCH","Respiratory","COVID-19",NA,2023-04-23,2023-05-13,"N",601,1016,"2023",1066
"2677",729,"RCC - Southlake Regional Health Centre - Church Site - 3B","200 Church St","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-06-02,2022-06-26,"N",177,1107,"2022",1133
"2678",730,"Annex Retirement Residence - 5th Fl","123 Spadina Rd","Retirement Home","Respiratory","Respiratory syncytial virus",NA,2022-06-01,2022-06-07,"N",205,1107,"2022",1133
"2679",730,"Cummer Lodge - 2 South","205 Cummer Ave","LTCH","Enteric","Unable to identify",NA,2023-04-22,2023-05-01,"N",601,47,"2023",1066
"2680",731,"Fudger House - 1E","439 Sherbourne St","LTCH","Respiratory","Coronavirus*",NA,2022-06-01,2022-06-09,"N",477,1107,"2022",1133
"2681",731,"Valleyview Residence - 2E & 2W","541 Finch Ave W","LTCH","Respiratory","Parainfluenza",NA,2023-04-22,2023-05-23,"N",601,1016,"2023",1066
"2682",732,"Mon Sheong Home for the Aged - 4th Fl","36 D'arcy St","LTCH","Respiratory","COVID-19",NA,2022-06-01,2022-06-19,"N",477,1107,"2022",1133
"2683",732,"Westside - 2nd & 4th Fl","1145 Albion Rd","LTCH","Respiratory","COVID-19",NA,2023-04-22,2023-05-18,"N",601,1016,"2023",1066
"2684",733,"Centre For Addiction and Mental Health - Queen Street Site - Unit CCC6","1001 Queen Street West","Hospital-Psychiatric","Respiratory","COVID-19",NA,2022-05-31,2022-06-10,"N",17,1107,"2022",1133
"2685",733,"Lakeside Long Term Care Centre - 1st Fl","150 Dunn Ave","LTCH","Respiratory","Metapneumovirus",NA,2023-04-21,2023-05-05,"N",601,1016,"2023",1066
"2686",734,"Delmanor Wynford - 6th","187 Wynford Dr","Retirement Home","Respiratory","COVID-19",NA,2022-05-31,2022-06-13,"N",205,1107,"2022",1133
"2687",734,"Midland Gardens Care Community - 5th & 6th Fl","130 Midland Ave","LTCH","Respiratory","Coronavirus*","Metapneumovirus",2023-04-20,2023-05-12,"N",601,1016,"2023",1066
"2688",735,"Kipling Acres - 2N & 3N","2233 Kipling Ave","LTCH","Respiratory","COVID-19",NA,2022-05-31,2022-07-15,"N",477,1107,"2022",1133
"2689",735,"Norfinch Care Community - Unit 3A","22 Norfinch Dr","LTCH","Respiratory","Metapneumovirus",NA,2023-04-20,2023-05-03,"N",601,1016,"2023",1066
"2690",736,"Shepherd Terrace Retirement Residence - 3rd Fl","3758 Sheppard Avenue E","Retirement Home","Respiratory","COVID-19",NA,2022-05-30,2022-06-23,"N",205,1107,"2022",1133
"2691",736,"St. George Care Community - 2nd Fl","225 St. George St","LTCH","Respiratory","COVID-19",NA,2023-04-20,2023-04-27,"N",601,1016,"2023",1066
"2692",737,"Chartwell Trilogy Long Term Care Residence - 2nd Fl","340 McCowan Rd","LTCH","Respiratory","Enterovirus","Rhinovirus",2023-04-19,2023-04-28,"N",601,1016,"2023",1066
"2693",737,"Sunnybrook Health Sciences Centre - Sunnybrook Veterans Centre - LFSE","2075 Bayview Ave","LTCH","Respiratory","COVID-19",NA,2022-05-30,2022-06-25,"N",477,1107,"2022",1133
"2694",738,"Craiglee Nursing Home - 3 East","102 Craiglee Dr","LTCH","Respiratory","COVID-19",NA,2023-04-19,2023-04-29,"N",601,1016,"2023",1066
"2695",738,"Sunnybrook Health Sciences Centre - Holland Orthopaedic & Arthritic - I6E - CCC","43 Wellesley Street East","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-05-28,2022-06-07,"N",177,1107,"2022",1133
"2696",739,"RCC - William Osler Health System - Church Site - 5th Fl","200 Church St","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-04-19,2023-04-24,"N",131,1016,"2023",1066
"2697",739,"University Health Network - Toronto Western - 3B","399 Bathurst Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-28,2022-06-07,"N",248,1107,"2022",1133
"2698",740,"Bendale Acres - 2 West, 3rd & 6th Fl","2920 Lawrence Ave E","LTCH","Respiratory","Rhinovirus",NA,2023-04-18,2023-05-26,"N",601,1016,"2023",1066
"2699",740,"Cheltenham Care Community - 3rd Fl","5935 Bathurst St","LTCH","Respiratory","COVID-19",NA,2022-05-27,2022-06-08,"N",477,1107,"2022",1133
"2700",741,"Harmony Hills Care Community - 2nd Fl","1800 O'Connor Drive","LTCH","Respiratory","COVID-19",NA,2023-04-18,2023-04-27,"N",601,1016,"2023",1066
"2701",741,"Meighen Retirement Residence","84 Davisville Ave","Retirement Home","Respiratory","COVID-19",NA,2022-05-27,2022-06-17,"N",205,1107,"2022",1133
"2702",742,"Ina Grafton Gage Home - 1st Fl","40 Bell Estate Rd","LTCH","Respiratory","Enterovirus/Rhinovirus",NA,2023-04-18,2023-05-11,"N",601,1016,"2023",1066
"2703",742,"Providence Healthcare - HOP 4 W","3276 St. Clair Avenue East","LTCH","Respiratory","COVID-19",NA,2022-05-27,2022-06-06,"N",477,1107,"2022",1133
"2704",743,"Sunnybrook Health Sciences Centre - St. John's Rehab - A3","285 Cummer Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-04-18,2023-04-26,"N",131,1016,"2023",1066
"2705",743,"The Kensington Gardens - 1W, 4W & 4E","25 Brunswick Ave","LTCH","Respiratory","COVID-19",NA,2022-05-27,2022-08-07,"N",477,1107,"2022",1133
"2706",744,"The Briton House - 7th Fl (North Tower)","700 & 720 Mount Pleasant Road","Retirement Home","Respiratory","COVID-19",NA,2023-04-18,2023-05-04,"N",195,1016,"2023",1066
"2707",744,"Weston Terrace Care Community - 4B","2005 Lawrence Ave W","LTCH","Respiratory","COVID-19",NA,2022-05-27,2022-06-21,"N",477,1107,"2022",1133
"2708",745,"Cedarbrook Lodge Retirement Residence - 5th Fl","520 Markham Road","Retirement Home","Respiratory","COVID-19",NA,2023-04-17,2023-04-27,"N",195,1016,"2023",1066
"2709",745,"Chartwell Gibson Long Term Care Residence - 3rd Fl","1925 Steeles Ave E","LTCH","Respiratory","COVID-19",NA,2022-05-26,2022-06-13,"N",477,1107,"2022",1133
"2710",746,"Harold and Grace Baker Centre - A & C Wing","1 Northwestern Ave","LTCH","Respiratory","Metapneumovirus",NA,2023-04-17,2023-04-24,"N",601,1016,"2023",1066
"2711",746,"Hawthorne Place Care Centre - RBU","2045 Finch Ave W","LTCH","Respiratory","COVID-19",NA,2022-05-26,2022-06-06,"N",477,1107,"2022",1133
"2712",747,"Jewish Home for the Aged - 7RF","3560 Bathurst St","LTCH","Respiratory","COVID-19",NA,2023-04-17,2023-04-27,"N",601,1016,"2023",1066
"2713",747,"Westside - 4th Fl","1145 Albion Rd","LTCH","Respiratory","COVID-19",NA,2022-05-26,2022-07-13,"N",477,1107,"2022",1133
"2714",748,"Sunnybrook Health Sciences Centre - Sunnybrook Veterans Centre - LFSW","2075 Bayview Ave","LTCH","Respiratory","COVID-19",NA,2022-05-25,2022-06-12,"N",477,1107,"2022",1133
"2715",748,"Unity Health - St. Joseph's Health Centre - 6G","30 The Queensway","Hospital-Acute Care","Enteric","Norovirus",NA,2023-04-17,2023-04-25,"N",107,47,"2023",1066
"2716",749,"Amica Bayview Gardens - 2nd, 4th, 6th & 7th Fl","19 Rean Dr","Retirement Home","Respiratory","COVID-19",NA,2022-05-24,2022-06-20,"N",205,1107,"2022",1133
"2717",749,"University Health Network - Toronto Western - 8B","399 Bathurst Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-04-17,2023-04-28,"N",107,1016,"2023",1066
"2718",750,"Chester Village - 1W","3555 Danforth Ave","LTCH","Respiratory","COVID-19",NA,2022-05-24,2022-06-02,"N",477,1107,"2022",1133
"2719",750,"University Health Network - Toronto Western - 9B","399 Bathurst Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-04-17,2023-04-25,"N",107,1016,"2023",1066
"2720",751,"Providence Healthcare - HOP 3 West","3276 St. Clair Avenue East","LTCH","Respiratory","COVID-19",NA,2022-05-24,2022-06-02,"N",477,1107,"2022",1133
"2721",751,"William Osler Health System - 10W Respirology Unit","101 Humber College Boulevard","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-04-17,2023-05-03,"N",107,1016,"2023",1066
"2722",752,"Belmont House - 3rd Fl","55 Belmont Street","Retirement Home","Respiratory","COVID-19",NA,2022-05-23,2022-06-06,"N",205,1107,"2022",1133
"2723",752,"Elm Grove Living Centre - 2nd Fl","35 Elm Grove Ave","LTCH","Respiratory","COVID-19",NA,2023-04-16,2023-04-25,"N",601,1016,"2023",1066
"2724",753,"RCC - Mackenzie Health Hospital - Finch Site - 4 East","2111 Finch Ave W","Transitional Care","Respiratory","COVID-19",NA,2023-04-16,2023-04-26,"N",13,1016,"2023",1066
"2725",753,"Unity Health Toronto - St. Joseph's - 2M","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-23,2022-06-03,"N",248,1107,"2022",1133
"2726",754,"Lakeshore Lodge - 4th Fl North","3197 Lakeshore Blvd","LTCH","Respiratory","COVID-19",NA,2022-05-22,2022-06-02,"N",477,1107,"2022",1133
"2727",754,"RCC - Mackenzie Health Hospital - Finch Site - 3 (West & East)","2111 Finch Ave W","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-04-15,2023-05-01,"N",131,1016,"2023",1066
"2728",755,"Scarborough Health Network - Birchmount - G3D Medicine","3030 Birchmount Rd.","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-22,2022-06-06,"N",248,1107,"2022",1133
"2729",755,"Shepherd Terrace Retirement Residence - 5th Fl","3758 Sheppard Avenue E","Retirement Home","Respiratory","COVID-19",NA,2023-04-14,2023-04-27,"N",195,1016,"2023",1066
"2730",756,"Sunnybrook Health Sciences Centre - Bayview Campus - C4","2075 Bayview Avenue","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-22,2022-06-07,"N",248,1107,"2022",1133
"2731",756,"UHN - Princess Margaret Hospital - 15B","610 University Ave","Hospital-Acute Care","Respiratory","Parainfluenza PIV III",NA,2023-04-14,2023-05-13,"N",107,1016,"2023",1066
"2732",757,"Altamont Care Community - Wing 1, 2 & 3","92 Island Rd","LTCH","Respiratory","COVID-19",NA,2023-04-13,2023-05-01,"N",601,1016,"2023",1066
"2733",757,"William Osler Health System - 9 CCC West","101 Humber College Boulevard","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-22,2022-05-31,"N",248,1107,"2022",1133
"2734",758,"Dom Lipa - West 1","52 Neilson Drive","LTCH","Respiratory","COVID-19",NA,2022-05-21,2022-05-31,"N",477,1107,"2022",1133
"2735",758,"Forest Hill Place","645 Castlefield Ave","Retirement Home","Respiratory","COVID-19",NA,2023-04-13,2023-04-27,"N",195,1016,"2023",1066
"2736",759,"Kensington Place Retirement Residence - 6th Fl","866 Sheppard Avenue","Retirement Home","Respiratory","COVID-19",NA,2022-05-21,2022-06-06,"N",205,1107,"2022",1133
"2737",759,"RCC - Humber River Hospital - Church Site - A2N","200 Church Street","Transitional Care","Respiratory","COVID-19",NA,2023-04-13,2023-04-27,"N",13,1016,"2023",1066
"2738",760,"Providence Healthcare - HOP 2 East","3276 St. Clair Avenue East","LTCH","Respiratory","COVID-19",NA,2022-05-20,2022-06-02,"N",477,1107,"2022",1133
"2739",760,"St. George Care Community - 5th Fl","225 St. George St","LTCH","Respiratory","Unable to identify",NA,2023-04-13,2023-04-20,"N",601,1016,"2023",1066
"2740",761,"RCC - Southlake Regional Health Centre - Finch Site - 6 West","2111 Finch Ave W","Transitional Care","Respiratory","COVID-19",NA,2023-04-12,2023-04-25,"N",13,1016,"2023",1066
"2741",761,"Wellesley Central Place - 4 East","160 Wellesley St E","LTCH","Respiratory","COVID-19",NA,2022-05-20,2022-06-10,"N",477,1107,"2022",1133
"2742",762,"Amica On the Avenue - Main Fl (Dining Rm)","1066 Avenue Rd","Retirement Home","Respiratory","COVID-19",NA,2023-04-11,2023-04-21,"N",195,1016,"2023",1066
"2743",762,"Fudger House - 1W, 1E, 2W, 2E, 3W & 3E","439 Sherbourne St","LTCH","Respiratory","COVID-19",NA,2022-05-19,2022-08-24,"N",477,1107,"2022",1133
"2744",763,"Mon Sheong Scarborough Long Term Care Centre - 2nd Fl North","2030 McNicoll Ave","LTCH","Respiratory","Enterovirus/Rhinovirus",NA,2023-04-10,2023-04-17,"N",601,1016,"2023",1066
"2745",763,"True Davidson Acres - 1st Fl","200 Dawes Rd","LTCH","Respiratory","COVID-19",NA,2022-05-19,2022-06-02,"N",477,1107,"2022",1133
"2746",764,"Nisbet Lodge - 10th & 11th Fl","740 Pape Ave","LTCH","Respiratory","COVID-19",NA,2023-04-10,2023-04-26,"N",601,1016,"2023",1066
"2747",764,"Sunnybrook Health Sciences Centre - Sunnybrook Veterans Centre - LSSE","2075 Bayview Ave","LTCH","Respiratory","COVID-19",NA,2022-05-18,2022-05-28,"N",477,1107,"2022",1133
"2748",765,"Nisbet Lodge - 8th Fl","740 Pape Ave","LTCH","Enteric","Unable to identify",NA,2023-04-10,2023-04-25,"N",601,47,"2023",1066
"2749",765,"Unity Health Toronto - St. Joseph's - 3M","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-18,2022-05-27,"N",248,1107,"2022",1133
"2750",766,"Runnymede Healthcare Centre - 3E","625 Runnymede Rd","Hospital-Chronic Care","Enteric","Norovirus",NA,2023-04-10,2023-04-19,"N",131,47,"2023",1066
"2751",766,"University Health Network - Bickle Centre - N5 TCU","130 Dunn Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-05-17,2022-05-27,"N",177,1107,"2022",1133
"2752",767,"The Kensington Gardens - 3W, 4E & 4W","25 Brunswick Ave","LTCH","Respiratory","COVID-19",NA,2023-04-10,2023-04-28,"N",601,1016,"2023",1066
"2753",767,"University Health Network - Bickle Centre - S4","130 Dunn Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-05-17,2022-06-02,"N",177,1107,"2022",1133
"2754",768,"Chartwell Guildwood Retirement Residence - Memory Living Side","65 Livingston Rd","Retirement Home","Respiratory","COVID-19",NA,2022-05-16,2022-05-27,"N",205,1107,"2022",1133
